Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-2.3329, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, JAM
-0.8876, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, JAM
-0.0928, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, JAM
-0.8594, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, KEN
0.19533, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, KEN
1.70882, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, KEN
0.133, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, KIR
0.60602, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, KIR
2.02271, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, KIR
-2.2589, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, KGZ
-1.0436, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, KGZ
0.08682, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, KGZ
-0.6073, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LVA
0.1912, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LVA
1.23686, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LVA
-1.6573, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LSO
-0.8002, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LSO
0.18901, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LSO
-1.1035, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LBR
-0.175, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LBR
0.41357, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LBR
-1.3638, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MWI
-0.7705, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MWI
0.51033, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MWI
-0.4077, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MYS
0.39038, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MYS
1.64315, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MYS
-2.7605, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MLI
-1.4671, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MLI
0.62775, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MLI
-2.3034, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MEX
-1.1027, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MEX
-0.334, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MEX
-1.9547, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MCO
-1.0459, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MCO
-0.3838, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MCO
-2.1571, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MNG
-1.1008, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MNG
-0.0777, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MNG
-0.7838, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
0.13929, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
0.81208, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
-0.786, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NCL
-0.3505, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NCL
0.59351, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NCL
-0.7734, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NZL
-0.1472, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NZL
0.48994, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NZL
-2.7475, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NIC
-0.7621, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NIC
0.05356, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NIC
-0.2925, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PLW
0.46954, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PLW
1.72523, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, PLW
-1.2146, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PAN
-0.1112, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PAN
1.07024, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, PAN
-2.4685, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PRI
-1.2789, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PRI
-2.0335, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ROU
-1.1759, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ROU
0.07536, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ROU
-1.0393, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, RWA
0.34853, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, RWA
1.90844, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, RWA
-3.1356, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SAU
-1.3656, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SAU
0.13152, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SAU
-2.9493, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SEN
-1.5236, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SEN
1.47256, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SEN
-0.4911, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SYC
0.25422, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SYC
1.63093, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SYC
-1.0013, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SOM
0.13994, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SOM
1.48397, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SOM
-2.308, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ZAF
-1.3613, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ZAF
-0.3439, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ZAF
-1.0932, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SSD
0.03311, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SSD
1.77864, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SSD
-2.0236, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, KNA
-0.924, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, KNA
0.2533, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, KNA
-2.7873, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SDN
-1.0605, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SDN
0.57627, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SDN
-2.0575, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SUR
-0.9748, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SUR
1.1238, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SUR
-1.3386, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SWZ
-0.4625, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SWZ
0.26587, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SWZ
-2.2082, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TJK
-1.1066, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TJK
-0.1169, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TJK
-1.0959, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TZA
-0.1878, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TZA
0.89948, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TZA
-0.7461, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, THA
0.31574, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, THA
1.17305, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, THA
-1.2657, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TLS
-0.1891, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TLS
0.7861, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TLS
-2.4283, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TTO
-1.3261, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TTO
0.09565, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TTO
-3.26, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TUN
-2.3884, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TUN
-0.6332, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TUN
-2.9744, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TKM
-1.8833, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TKM
-0.3162, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TKM
-2.8696, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, UZB
-1.832, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, UZB
-0.2705, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, UZB
-1.2411, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, VUT
0.20823, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, VUT
0.85936, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, VUT
-1.7841, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ZMB
-0.9309, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ZMB
0.02984, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ZMB
-1.6949, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ZWE
-0.968, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ZWE
-0.1435, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ZWE
